station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
ACT,2021-02-15 14:25,,,,320.00,10.00,T,30.35,,10.00,15.00,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151425Z AUTO 32010G15KT 10SM UP OVC022 M13/M18 A3035 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 14:30,,,,320.00,11.00,T,30.35,,9.00,16.00,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151430Z AUTO 32011G16KT 9SM UP OVC022 M13/M18 A3035 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 14:35,,,,320.00,11.00,T,30.35,,10.00,,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151435Z AUTO 32011KT 10SM UP OVC022 M13/M18 A3035 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 14:40,,,,320.00,13.00,T,30.36,,10.00,,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151440Z AUTO 32013KT 10SM UP OVC022 M13/M18 A3036 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 14:45,,,,320.00,11.00,T,30.37,,10.00,,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151445Z AUTO 32011KT 10SM UP OVC022 M13/M18 A3037 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 14:50,,,,310.00,11.00,T,30.37,,10.00,,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151450Z AUTO 31011KT 10SM UP OVC022 M13/M18 A3037 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 14:51,8.10,-0.90,66.04,310.00,12.00,T,30.37,1029.00,10.00,,OVC,,,,2200.00,,,,UP,,,,,,,-8.42,KACT 151451Z 31012KT 10SM UP OVC022 M13/M18 A3037 RMK AO2 SLP290 P0000 60000 T11331183 53017
ACT,2021-02-15 14:55,,,,320.00,11.00,T,30.37,,10.00,,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151455Z AUTO 32011KT 10SM UP OVC022 M13/M18 A3037 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 15:00,,,,310.00,10.00,T,30.38,,10.00,,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151500Z AUTO 31010KT 10SM UP OVC022 M13/M18 A3037 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 15:05,,,,320.00,13.00,T,30.38,,10.00,19.00,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151505Z AUTO 32013G19KT 10SM UP OVC022 M13/M18 A3037 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 15:10,,,,320.00,13.00,,30.38,,10.00,18.00,OVC,,,,2100.00,,,,,,,,,,,,KACT 151510Z AUTO 32013G18KT 10SM OVC021 M13/M18 A3037 RMK T11301180 MADISHF
ACT,2021-02-15 15:15,,,,320.00,11.00,,30.38,,10.00,17.00,OVC,,,,2100.00,,,,,,,,,,,,KACT 151515Z AUTO 32011G17KT 10SM OVC021 M13/M18 A3037 RMK T11301180 MADISHF
ACT,2021-02-15 15:20,,,,310.00,15.00,,30.39,,10.00,,OVC,,,,2100.00,,,,,,,,,,,,KACT 151520Z AUTO 31015KT 10SM OVC021 M13/M18 A3038 RMK T11301180 MADISHF
ACT,2021-02-15 15:25,,,,320.00,13.00,,30.38,,10.00,,OVC,,,,2100.00,,,,,,,,,,,,KACT 151525Z AUTO 32013KT 10SM OVC021 M13/M18 A3037 RMK T11301180 MADISHF
ACT,2021-02-15 15:30,,,,320.00,16.00,T,30.39,,10.00,21.00,OVC,,,,2200.00,,,,UP,,,,,,,,KACT 151530Z AUTO 32016G21KT 10SM UP OVC022 M13/M18 A3038 RMK P0000 T11301180 MADISHF
ACT,2021-02-15 15:35,,,,320.00,14.00,,30.39,,10.00,,OVC,,,,2200.00,,,,,,,,,,,,KACT 151535Z AUTO 32014KT 10SM OVC022 M13/M18 A3038 RMK T11301180 MADISHF
ACT,2021-02-15 15:40,,,,320.00,11.00,,30.39,,10.00,,BKN,,,,2200.00,,,,,,,,,,,,KACT 151540Z AUTO 32011KT 10SM BKN022 M13/M18 A3038 RMK T11301180 MADISHF
ACT,2021-02-15 15:45,,,,320.00,15.00,,30.39,,10.00,,BKN,,,,2200.00,,,,,,,,,,,,KACT 151545Z AUTO 32015KT 10SM BKN022 M13/M18 A3038 RMK T11301180 MADISHF
ACT,2021-02-15 15:50,,,,320.00,13.00,,30.38,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151550Z AUTO 32013KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 15:51,10.00,0.00,63.26,320.00,13.00,T,30.38,1029.60,10.00,,SCT,,,,2300.00,,,,,,,,,,,-6.62,KACT 151551Z 32013KT 10SM SCT023 M12/M18 A3038 RMK AO2 UPE10B29E31 SLP296 P0000 T11221178
ACT,2021-02-15 15:55,,,,320.00,15.00,,30.38,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151555Z AUTO 32015KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 16:00,,,,320.00,15.00,,30.38,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151600Z AUTO 32015KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 16:05,,,,310.00,14.00,,30.38,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151605Z AUTO 31014KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 16:10,,,,320.00,13.00,,30.38,,10.00,19.00,SCT,,,,2300.00,,,,,,,,,,,,KACT 151610Z AUTO 32013G19KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 16:15,,,,310.00,16.00,,30.37,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151615Z AUTO 31016KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 16:20,,,,320.00,15.00,,30.37,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151620Z AUTO 32015KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 16:25,,,,320.00,16.00,,30.37,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151625Z AUTO 32016KT 10SM SCT023 M12/M18 A3037 RMK T11201180 MADISHF
ACT,2021-02-15 16:30,,,,320.00,14.00,,30.37,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151630Z AUTO 32014KT 10SM SCT023 M12/M17 A3037 RMK T11201170 MADISHF
ACT,2021-02-15 16:35,,,,310.00,16.00,,30.37,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151635Z AUTO 31016KT 10SM SCT023 M12/M17 A3037 RMK T11201170 MADISHF
ACT,2021-02-15 16:40,,,,320.00,15.00,,30.37,,10.00,22.00,SCT,,,,2300.00,,,,,,,,,,,,KACT 151640Z AUTO 32015G22KT 10SM SCT023 M11/M17 A3037 RMK T11101170 MADISHF
ACT,2021-02-15 16:45,,,,320.00,14.00,,30.37,,10.00,21.00,SCT,,,,2300.00,,,,,,,,,,,,KACT 151645Z AUTO 32014G21KT 10SM SCT023 M11/M17 A3037 RMK T11101170 MADISHF
ACT,2021-02-15 16:50,,,,320.00,15.00,,30.37,,10.00,,SCT,,,,2300.00,,,,,,,,,,,,KACT 151650Z AUTO 32015KT 10SM SCT023 M11/M17 A3037 RMK T11101170 MADISHF
ACT,2021-02-15 16:51,12.00,1.00,60.65,320.00,15.00,T,30.37,1029.10,10.00,22.00,SCT,,,,2300.00,,,,,,,,,,,-5.15,KACT 151651Z 32015G22KT 10SM SCT023 M11/M17 A3037 RMK AO2 UPB1557E1558 SLP291 P0000 T11111172
ACT,2021-02-15 16:55,,,,320.00,16.00,,30.37,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KACT 151655Z AUTO 32016G22KT 10SM CLR M11/M17 A3037 RMK T11101170 MADISHF
ACT,2021-02-15 17:00,,,,310.00,16.00,,30.37,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151700Z AUTO 31016KT 10SM CLR M11/M17 A3037 RMK T11101170 MADISHF
ACT,2021-02-15 17:05,,,,310.00,17.00,,30.37,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151705Z AUTO 31017KT 10SM CLR M11/M17 A3037 RMK T11101170 MADISHF
ACT,2021-02-15 17:10,,,,320.00,17.00,T,30.37,,10.00,22.00,CLR,,,,,,,,UP,,,,,,,,KACT 151710Z AUTO 32017G22KT 10SM UP CLR M11/M17 A3037 RMK P0000 T11101170 MADISHF
ACT,2021-02-15 17:15,,,,330.00,14.00,,30.36,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151715Z AUTO 33014KT 10SM CLR M11/M17 A3036 RMK T11101170 MADISHF
ACT,2021-02-15 17:20,,,,330.00,17.00,,30.36,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151720Z AUTO 33017KT 10SM CLR M11/M17 A3036 RMK T11101170 MADISHF
ACT,2021-02-15 17:25,,,,320.00,16.00,,30.36,,8.00,22.00,CLR,,,,,,,,,,,,,,,,KACT 151725Z AUTO 32016G22KT 8SM CLR M11/M17 A3036 RMK T11101170 MADISHF
ACT,2021-02-15 17:30,,,,320.00,15.00,,30.36,,9.00,,CLR,,,,,,,,,,,,,,,,KACT 151730Z AUTO 32015KT 9SM CLR M11/M17 A3036 RMK T11101170 MADISHF
ACT,2021-02-15 17:35,,,,330.00,17.00,,30.35,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KACT 151735Z AUTO 33017G22KT 10SM CLR M11/M17 A3035 RMK T11101170 MADISHF
ACT,2021-02-15 17:40,,,,320.00,16.00,,30.35,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151740Z AUTO 32016KT 10SM CLR M10/M17 A3035 RMK T11001170 MADISHF
ACT,2021-02-15 17:45,,,,320.00,16.00,,30.35,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151745Z AUTO 32016KT 10SM CLR M10/M16 A3035 RMK T11001160 MADISHF
ACT,2021-02-15 17:50,,,,320.00,16.00,,30.35,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151750Z AUTO 32016KT 10SM CLR M10/M16 A3035 RMK T11001160 MADISHF
ACT,2021-02-15 17:51,14.00,3.00,60.94,320.00,16.00,T,30.35,1028.40,10.00,24.00,CLR,,,,,,,,,,,,27.00,320.00,2021-02-15 17:18,-3.04,KACT 151751Z 32016G24KT 10SM CLR M10/M16 A3035 RMK AO2 PK WND 32027/1718 UPB08E11 SLP284 P0000 60000 T11001161 11100 21139 58007
ACT,2021-02-15 17:55,,,,310.00,13.00,,30.34,,10.00,18.00,CLR,,,,,,,,,,,,,,,,KACT 151755Z AUTO 31013G18KT 10SM CLR M10/M16 A3034 RMK T11001160 MADISHF
ACT,2021-02-15 18:00,,,,320.00,15.00,,30.34,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151800Z AUTO 32015KT 10SM CLR M09/M16 A3034 RMK T10901160 MADISHF
ACT,2021-02-15 18:05,,,,310.00,15.00,,30.34,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151805Z AUTO 31015KT 10SM CLR M10/M16 A3034 RMK T11001160 MADISHF
ACT,2021-02-15 18:10,,,,320.00,16.00,,30.34,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151810Z AUTO 32016KT 10SM CLR M10/M16 A3034 RMK T11001160 MADISHF
ACT,2021-02-15 18:15,,,,,17.00,,30.34,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KACT 151815Z AUTO ///17G22KT 10SM CLR M10/M16 A3034 RMK T11001160 MADISHF
ACT,2021-02-15 18:20,,,,310.00,17.00,,30.34,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KACT 151820Z AUTO 31017G22KT 10SM CLR M10/M17 A3034 RMK T11001170 MADISHF
ACT,2021-02-15 18:25,,,,300.00,16.00,T,30.34,,10.00,21.00,CLR,,,,,,,,UP,,,,,,,,KACT 151825Z AUTO 30016G21KT 10SM UP CLR M10/M16 A3034 RMK P0000 T11001160 MADISHF
ACT,2021-02-15 18:30,,,,310.00,14.00,T,30.34,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 151830Z AUTO 31014KT 10SM UP CLR M09/M16 A3034 RMK P0000 T10901160 MADISHF
ACT,2021-02-15 18:35,,,,310.00,18.00,T,30.33,,10.00,22.00,CLR,,,,,,,,UP,,,,,,,,KACT 151835Z AUTO 31018G22KT 10SM UP CLR M09/M16 A3032 RMK P0000 T10901160 MADISHF
ACT,2021-02-15 18:40,,,,320.00,15.00,T,30.33,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 151840Z AUTO 32015KT 10SM UP CLR M09/M16 A3032 RMK P0000 T10901160 MADISHF
ACT,2021-02-15 18:45,,,,320.00,16.00,T,30.33,,10.00,22.00,CLR,,,,,,,,UP,,,,,,,,KACT 151845Z AUTO 32016G22KT 10SM UP CLR M09/M16 A3032 RMK P0000 T10901160 MADISHF
ACT,2021-02-15 18:50,,,,320.00,16.00,,30.33,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151850Z AUTO 32016KT 10SM CLR M09/M17 A3032 RMK T10901170 MADISHF
ACT,2021-02-15 18:51,16.00,3.00,55.85,330.00,16.00,T,30.33,1027.80,10.00,23.00,CLR,,,,,,,,,,,,,,,-0.44,KACT 151851Z 33016G23KT 10SM CLR M09/M16 A3033 RMK AO2 UPB23E47 SLP278 P0000 T10891161
ACT,2021-02-15 18:55,,,,330.00,14.00,,30.33,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151855Z AUTO 33014KT 10SM CLR M09/M16 A3032 RMK T10901160 MADISHF
ACT,2021-02-15 19:00,,,,320.00,16.00,,30.32,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151900Z AUTO 32016KT 10SM CLR M09/M16 A3031 RMK T10901160 MADISHF
ACT,2021-02-15 19:05,,,,320.00,15.00,,30.32,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151905Z AUTO 32015KT 10SM CLR M09/M16 A3031 RMK T10901160 MADISHF
ACT,2021-02-15 19:10,,,,320.00,15.00,,30.31,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151910Z AUTO 32015KT 10SM CLR M09/M16 A3030 RMK T10901160 MADISHF
ACT,2021-02-15 19:15,,,,320.00,14.00,,30.31,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151915Z AUTO 32014KT 10SM CLR M09/M16 A3030 RMK T10901160 MADISHF
ACT,2021-02-15 19:20,,,,310.00,16.00,T,30.30,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 151920Z AUTO 31016KT 10SM UP CLR M09/M16 A3029 RMK P0000 T10901160 MADISHF
ACT,2021-02-15 19:25,,,,320.00,16.00,,30.30,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KACT 151925Z AUTO 32016G22KT 10SM CLR M08/M16 A3029 RMK T10801160 MADISHF
ACT,2021-02-15 19:30,,,,310.00,15.00,,30.29,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151930Z AUTO 31015KT 10SM CLR M08/M16 A3029 RMK T10801160 MADISHF
ACT,2021-02-15 19:35,,,,320.00,14.00,,30.29,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151935Z AUTO 32014KT 10SM CLR M08/M16 A3029 RMK T10801160 MADISHF
ACT,2021-02-15 19:40,,,,310.00,15.00,T,30.29,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 151940Z AUTO 31015KT 10SM UP CLR M08/M16 A3029 RMK P0000 T10801160 MADISHF
ACT,2021-02-15 19:45,,,,330.00,15.00,,30.28,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151945Z AUTO 33015KT 10SM CLR M08/M16 A3028 RMK T10801160 MADISHF
ACT,2021-02-15 19:50,,,,310.00,15.00,,30.28,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 151950Z AUTO 31015KT 10SM CLR M08/M16 A3028 RMK T10801160 MADISHF
ACT,2021-02-15 19:51,17.10,3.90,55.51,310.00,16.00,T,30.28,1026.20,10.00,,CLR,,,,,,,,,,,,,,,1.00,KACT 151951Z 31016KT 10SM CLR M08/M16 A3028 RMK AO2 UPB18E43 SLP262 P0000 T10831156
ACT,2021-02-15 19:55,,,,320.00,14.00,,30.28,,10.00,19.00,CLR,,,,,,,,,,,,,,,,KACT 151955Z AUTO 32014G19KT 10SM CLR M08/M16 A3028 RMK T10801160 MADISHF
ACT,2021-02-15 20:00,,,,320.00,13.00,T,30.28,,10.00,18.00,CLR,,,,,,,,UP,,,,,,,,KACT 152000Z AUTO 32013G18KT 10SM UP CLR M08/M16 A3028 RMK P0000 T10801160 MADISHF
ACT,2021-02-15 20:05,,,,330.00,14.00,,30.27,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152005Z AUTO 33014KT 10SM CLR M08/M16 A3027 RMK T10801160 MADISHF
ACT,2021-02-15 20:10,,,,320.00,11.00,,30.27,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152010Z AUTO 32011KT 10SM CLR M08/M16 A3027 RMK T10801160 MADISHF
ACT,2021-02-15 20:15,,,,330.00,15.00,,30.27,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152015Z AUTO 33015KT 10SM CLR M08/M16 A3027 RMK T10801160 MADISHF
ACT,2021-02-15 20:20,,,,330.00,11.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152020Z AUTO 33011KT 10SM CLR M08/M16 A3026 RMK T10801160 MADISHF
ACT,2021-02-15 20:25,,,,310.00,14.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152025Z AUTO 31014KT 10SM CLR M08/M16 A3026 RMK T10801160 MADISHF
ACT,2021-02-15 20:30,,,,320.00,14.00,,30.26,,10.00,19.00,CLR,,,,,,,,,,,,,,,,KACT 152030Z AUTO 32014G19KT 10SM CLR M08/M15 A3026 RMK T10801150 MADISHF
ACT,2021-02-15 20:35,,,,330.00,13.00,,30.26,,10.00,18.00,CLR,,,,,,,,,,,,,,,,KACT 152035Z AUTO 33013G18KT 10SM CLR M08/M16 A3026 RMK T10801160 MADISHF
ACT,2021-02-15 20:40,,,,330.00,14.00,,30.26,,10.00,19.00,CLR,,,,,,,,,,,,,,,,KACT 152040Z AUTO 33014G19KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 20:45,,,,320.00,10.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152045Z AUTO 32010KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 20:50,,,,330.00,14.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152050Z AUTO 33014KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 20:51,19.00,3.90,51.15,340.00,14.00,T,30.26,1025.20,10.00,20.00,CLR,,,,,,,,,,,,,,,4.41,KACT 152051Z 34014G20KT 10SM CLR M07/M16 A3026 RMK AO2 UPB1959E04 SLP252 P0000 60000 T10721156 58029
ACT,2021-02-15 20:55,,,,330.00,11.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152055Z AUTO 33011KT 10SM CLR M07/M15 A3026 RMK T10701150 MADISHF
ACT,2021-02-15 21:00,,,,330.00,15.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152100Z AUTO 33015KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:05,,,,320.00,16.00,,30.26,,10.00,21.00,CLR,,,,,,,,,,,,,,,,KACT 152105Z AUTO 32016G21KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:10,,,,330.00,14.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152110Z AUTO 33014KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:15,,,,330.00,16.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152115Z AUTO 33016KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:20,,,,310.00,13.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152120Z AUTO 31013KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:25,,,,330.00,16.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152125Z AUTO 33016KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:30,,,,330.00,14.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152130Z AUTO 33014KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:35,,,,310.00,16.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152135Z AUTO 31016KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:40,,,,330.00,16.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152140Z AUTO 33016KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:45,,,,330.00,15.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152145Z AUTO 33015KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:50,,,,320.00,14.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152150Z AUTO 32014KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 21:51,19.00,3.00,49.07,320.00,14.00,0.00,30.26,1025.60,10.00,22.00,CLR,,,,,,,,,,,,,,,4.41,KACT 152151Z 32014G22KT 10SM CLR M07/M16 A3026 RMK AO2 SLP256 T10721161
ACT,2021-02-15 21:55,,,,320.00,11.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152155Z AUTO 32011KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 22:00,,,,320.00,11.00,T,30.26,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152200Z AUTO 32011KT 10SM UP CLR M07/M16 A3026 RMK P0000 T10701160 MADISHF
ACT,2021-02-15 22:05,,,,320.00,14.00,,30.26,,10.00,19.00,CLR,,,,,,,,,,,,,,,,KACT 152205Z AUTO 32014G19KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 22:10,,,,310.00,13.00,,30.26,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152210Z AUTO 31013KT 10SM CLR M07/M16 A3026 RMK T10701160 MADISHF
ACT,2021-02-15 22:15,,,,320.00,11.00,T,30.26,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152215Z AUTO 32011KT 10SM UP CLR M07/M16 A3026 RMK P0000 T10701160 MADISHF
ACT,2021-02-15 22:20,,,,330.00,10.00,T,30.26,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152220Z AUTO 33010KT 10SM UP CLR M07/M16 A3026 RMK P0000 T10701160 MADISHF
ACT,2021-02-15 22:25,,,,330.00,11.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152225Z AUTO 33011KT 10SM UP CLR M07/M16 A3025 RMK P0000 T10701160 MADISHF
ACT,2021-02-15 22:30,,,,330.00,10.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152230Z AUTO 33010KT 10SM UP CLR M07/M16 A3025 RMK P0000 T10701160 MADISHF
ACT,2021-02-15 22:35,,,,320.00,11.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152235Z AUTO 32011KT 10SM UP CLR M07/M16 A3025 RMK P0000 T10701160 MADISHF
ACT,2021-02-15 22:40,,,,330.00,11.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152240Z AUTO 33011KT 10SM UP CLR M07/M16 A3025 RMK P0000 T10701160 MADISHF
ACT,2021-02-15 22:45,,,,330.00,11.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152245Z AUTO 33011KT 10SM CLR M08/M16 A3025 RMK T10801160 MADISHF
ACT,2021-02-15 22:50,,,,340.00,14.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152250Z AUTO 34014KT 10SM CLR M07/M16 A3025 RMK T10701160 MADISHF
ACT,2021-02-15 22:51,19.00,3.90,51.15,340.00,14.00,T,30.25,1025.20,10.00,,CLR,,,,,,,,,,,,,,,4.41,KACT 152251Z 34014KT 10SM CLR M07/M16 A3025 RMK AO2 UPB2157E42 SLP252 P0000 T10721156
ACT,2021-02-15 22:55,,,,330.00,11.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152255Z AUTO 33011KT 10SM CLR M08/M16 A3025 RMK T10801160 MADISHF
ACT,2021-02-15 23:00,,,,320.00,14.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152300Z AUTO 32014KT 10SM CLR M08/M16 A3025 RMK T10801160 MADISHF
ACT,2021-02-15 23:05,,,,320.00,11.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152305Z AUTO 32011KT 10SM UP CLR M08/M16 A3025 RMK P0000 T10801160 MADISHF
ACT,2021-02-15 23:10,,,,330.00,13.00,T,30.25,,10.00,18.00,CLR,,,,,,,,UP,,,,,,,,KACT 152310Z AUTO 33013G18KT 10SM UP CLR M08/M16 A3025 RMK P0000 T10801160 MADISHF
ACT,2021-02-15 23:15,,,,330.00,14.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152315Z AUTO 33014KT 10SM CLR M08/M16 A3025 RMK T10801160 MADISHF
ACT,2021-02-15 23:20,,,,330.00,11.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152320Z AUTO 33011KT 10SM CLR M08/M17 A3025 RMK T10801170 MADISHF
ACT,2021-02-15 23:25,,,,330.00,11.00,,30.25,,10.00,,CLR,,,,,,,,,,,,,,,,KACT 152325Z AUTO 33011KT 10SM CLR M08/M16 A3025 RMK T10801160 MADISHF
ACT,2021-02-15 23:30,,,,320.00,11.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152330Z AUTO 32011KT 10SM UP CLR M08/M17 A3025 RMK P0000 T10801170 MADISHF
ACT,2021-02-15 23:35,,,,330.00,11.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152335Z AUTO 33011KT 10SM UP CLR M08/M16 A3025 RMK P0000 T10801160 MADISHF
ACT,2021-02-15 23:40,,,,330.00,11.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152340Z AUTO 33011KT 10SM UP CLR M08/M17 A3025 RMK P0000 T10801170 MADISHF
ACT,2021-02-15 23:45,,,,330.00,10.00,T,30.25,,10.00,17.00,CLR,,,,,,,,UP,,,,,,,,KACT 152345Z AUTO 33010G17KT 10SM UP CLR M08/M16 A3025 RMK P0000 T10801160 MADISHF
ACT,2021-02-15 23:50,,,,330.00,14.00,T,30.25,,10.00,,CLR,,,,,,,,UP,,,,,,,,KACT 152350Z AUTO 33014KT 10SM UP CLR M08/M17 A3025 RMK P0000 T10801170 MADISHF
